productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,extCost,extThreshold,extElement,extTypeLine,extCardCategory,extCardType,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extPowerRating,extCardSubtype,extFlavorText,extDefensePower,extLife
522890,Aquamarine Core,Aquamarine Core,https://tcgplayer-cdn.tcgplayer.com/product/522890_200w.jpg,77,23336,https://cpt.tcgcsv.com/Q9c6,2024-10-03T17:48:56.957,1,Unique,Provides (W) and (1) to its controller.,1,,,A Unique Relic of fluidic finesse,Spell,Artifact,43.49,47.25,149.94,44.21,,Normal,,Relic,,,
522891,Shield Wall,Shield Wall,https://tcgplayer-cdn.tcgplayer.com/product/522891_200w.jpg,77,23336,https://cpt.tcgcsv.com/R9c6,2024-10-03T17:48:57.273,1,Exceptional,"Until your next turn, each ally takes 1 less damage for each other ally it's nearby.",3,EE,Earth,Exceptional Magic of unfaltering formation,Spell,Magic,0.1,0.2,0.55,0.13,,Normal,,,,,
522892,Aquamarine Core (Foil),Aquamarine Core Foil,https://tcgplayer-cdn.tcgplayer.com/product/522892_200w.jpg,77,23336,https://cpt.tcgcsv.com/S9c6,2024-10-03T17:48:57.497,1,Unique,Provides (W) and (1) to its controller.,1,,,A Unique Relic of fluidic finesse,Spell,Artifact,260.0,295.0,350.0,316.33,,Foil,,Relic,,,
522893,Wicker Manikin,Wicker Manikin,https://tcgplayer-cdn.tcgplayer.com/product/522893_200w.jpg,77,23336,https://cpt.tcgcsv.com/T9c6,2024-10-03T17:48:57.627,1,Ordinary,Non-fire Spellcaster,1,,,An Ordinary sprig of an Automaton,Spell,Artifact,0.01,0.15,0.79,0.05,,Normal,1,Automaton,,1,
522894,Shield Wall (Foil),Shield Wall Foil,https://tcgplayer-cdn.tcgplayer.com/product/522894_200w.jpg,77,23336,https://cpt.tcgcsv.com/V9c6,2024-10-03T17:48:57.76,1,Exceptional,"Until your next turn, each ally takes 1 less damage for each other ally it's nearby.",3,EE,Earth,Exceptional Magic of unfaltering formation,Spell,Magic,0.99,2.88,18.0,1.24,,Foil,,,,,
522895,Wicker Manikin (Foil),Wicker Manikin Foil,https://tcgplayer-cdn.tcgplayer.com/product/522895_200w.jpg,77,23336,https://cpt.tcgcsv.com/W9c6,2024-10-03T17:48:57.88,1,Ordinary,Non-fire Spellcaster,1,,,An Ordinary sprig of an Automaton,Spell,Artifact,0.92,1.46,8.0,1.17,,Foil,1,Automaton,,1,
522896,Wild Boars,Wild Boars,https://tcgplayer-cdn.tcgplayer.com/product/522896_200w.jpg,77,23336,https://cpt.tcgcsv.com/X9c6,2024-10-03T17:48:58.02,1,Ordinary,,1,E,Earth,Ordinary Beasts with brindled bristles,Spell,Minion,0.02,0.15,0.5,0.06,,Normal,2,Beast,"Twere once again drowsy, when all in a rush, wild boar came a-snuffling, straight out of the brush!",2,
522897,Wild Boars (Foil),Wild Boars Foil,https://tcgplayer-cdn.tcgplayer.com/product/522897_200w.jpg,77,23336,https://cpt.tcgcsv.com/Z9c6,2024-10-03T17:48:58.17,1,Ordinary,,1,E,Earth,Ordinary Beasts with brindled bristles,Spell,Minion,0.97,1.89,11.13,1.44,,Foil,2,Beast,"Twere once again drowsy, when all in a rush, wild boar came a-snuffling, straight out of the brush!",2,
522898,Border Militia,Border Militia,https://tcgplayer-cdn.tcgplayer.com/product/522898_200w.jpg,77,23336,https://cpt.tcgcsv.com/-9c6,2024-10-03T17:48:58.327,1,Ordinary,Summon a Foot Soldier token to each site you control that borders an enemy site.,3,E,Earth,Ordinary Magic to defend the motherland,Spell,Magic,0.02,0.15,1.0,0.07,,Normal,,,,,
522900,Shifting Sands,Shifting Sands,https://tcgplayer-cdn.tcgplayer.com/product/522900_200w.jpg,77,23336,https://cpt.tcgcsv.com/0bc6,2024-10-03T17:48:58.713,1,Exceptional,Genesis —> Reactivate the Genesis abilities of your nearby Deserts.,,F,Fire,An Exceptional Site of unsettled animosity,Site,Site,0.13,0.2,30.14,0.14,,Normal,,,,,
522901,Border Militia (Foil),Border Militia Foil,https://tcgplayer-cdn.tcgplayer.com/product/522901_200w.jpg,77,23336,https://cpt.tcgcsv.com/2bc6,2024-10-03T17:48:58.883,1,Ordinary,Summon a Foot Soldier token to each site you control that borders an enemy site.,3,E,Earth,Ordinary Magic to defend the motherland,Spell,Magic,3.8,4.99,26.89,3.97,,Foil,,,,,
522904,Shifting Sands (Foil),Shifting Sands Foil,https://tcgplayer-cdn.tcgplayer.com/product/522904_200w.jpg,77,23336,https://cpt.tcgcsv.com/6bc6,2024-10-03T17:48:59.027,1,Exceptional,Genesis —> Reactivate the Genesis abilities of your nearby Deserts.,,F,Fire,An Exceptional Site of unsettled animosity,Site,Site,2.39,2.67,15.99,2.55,,Foil,,,,,
522906,Aqueduct,Aqueduct,https://tcgplayer-cdn.tcgplayer.com/product/522906_200w.jpg,77,23336,https://cpt.tcgcsv.com/8bc6,2024-10-03T17:48:59.19,1,Exceptional,Through brick and ashlar conduits flows the lifeblood of an empire.,,EW,Earth;Water,An Exceptional Site of Earth and Water,Site,Site,0.5,1.0,4.99,0.96,,Normal,,,Through brick and ashlar conduits flows the lifeblood of an empire.,,
522907,Cave Trolls (Foil),Cave Trolls Foil,https://tcgplayer-cdn.tcgplayer.com/product/522907_200w.jpg,77,23336,https://cpt.tcgcsv.com/9bc6,2024-10-03T17:48:59.333,1,Ordinary,Burrowing,3,E,Earth,Ordinary Trollses put noses in holeses,Spell,Minion,0.97,1.94,25.0,1.15,,Foil,3,Troll,"We dig, we lug, we nosh da bug. Bore ore nor more, we jig and jug!",3,
522908,Wildfire,Wildfire,https://tcgplayer-cdn.tcgplayer.com/product/522908_200w.jpg,77,23336,https://cpt.tcgcsv.com/bbc6,2024-10-03T17:48:59.45,1,Exceptional,"Conjure Wildfire atop a single site nearby.<br><br>At the end of each turn, each unit here takes 3 damage, then move Wildfire to an adjacent location it hasn't visited before. If none remain, dispel Wildfire.",4,F,Fire,An Exceptional Aura of itinerant ignition,Spell,Aura,0.1,0.24,1.48,0.18,,Normal,,,,,
522909,Bosk Troll,Bosk Troll,https://tcgplayer-cdn.tcgplayer.com/product/522909_200w.jpg,77,23336,https://cpt.tcgcsv.com/cbc6,2024-10-03T17:48:59.697,1,Ordinary,,2,E,Earth,An Ordinary Troll of gentle disposition,Spell,Minion,0.01,0.15,1.0,0.07,,Normal,3,Troll,"Its thoughts are reflections in a forest pool, softly trembling with wind and rain.",3,
522910,Wildfire (Foil),Wildfire Foil,https://tcgplayer-cdn.tcgplayer.com/product/522910_200w.jpg,77,23336,https://cpt.tcgcsv.com/dbc6,2024-10-03T17:48:59.9,1,Exceptional,"Conjure Wildfire atop a single site nearby.<br><br>At the end of each turn, each unit here takes 3 damage, then move Wildfire to an adjacent location it hasn't visited before. If none remain, dispel Wildfire.",4,F,Fire,An Exceptional Aura of itinerant ignition,Spell,Aura,4.25,5.72,13.67,6.05,,Foil,,,,,
522911,Bosk Troll (Foil),Bosk Troll Foil,https://tcgplayer-cdn.tcgplayer.com/product/522911_200w.jpg,77,23336,https://cpt.tcgcsv.com/fbc6,2024-10-03T17:49:00.05,1,Ordinary,,2,E,Earth,An Ordinary Troll of gentle disposition,Spell,Minion,3.5,4.95,35.9,4.39,,Foil,3,Troll,"Its thoughts are reflections in a forest pool, softly trembling with wind and rain.",3,
522912,Wills-o'-the-Wisp,Wills o the Wisp,https://tcgplayer-cdn.tcgplayer.com/product/522912_200w.jpg,77,23336,https://cpt.tcgcsv.com/gbc6,2024-10-03T17:49:00.217,1,Exceptional,"Voidwalk<br><br>Whenever Wills-o’-the-Wisp are attacked, they may teleport to another nearby void or location to evade the attack.",1,F,Fire,Exceptional Spirits of fascination and folly,Spell,Minion,0.12,0.2,0.79,0.17,,Normal,1,Spirit,,1,
522913,Cave-In,Cave In,https://tcgplayer-cdn.tcgplayer.com/product/522913_200w.jpg,77,23336,https://cpt.tcgcsv.com/hbc6,2024-10-03T17:49:00.42,1,Exceptional,Burrow all minions and artifacts occupying target land site.,4,E,Earth,Exceptional Magic of falling prospects,Spell,Magic,0.1,0.22,0.79,0.15,,Normal,,,,,
522915,Aqueduct (Foil),Aqueduct Foil,https://tcgplayer-cdn.tcgplayer.com/product/522915_200w.jpg,77,23336,https://cpt.tcgcsv.com/kbc6,2024-10-03T17:49:00.62,1,Exceptional,Through brick and ashlar conduits flows the lifeblood of an empire.,,EW,Earth;Water,An Exceptional Site of Earth and Water,Site,Site,15.0,19.88,75.0,18.91,,Foil,,,Through brick and ashlar conduits flows the lifeblood of an empire.,,
522916,Wills-o'-the-Wisp (Foil),Wills o the Wisp Foil,https://tcgplayer-cdn.tcgplayer.com/product/522916_200w.jpg,77,23336,https://cpt.tcgcsv.com/lbc6,2024-10-03T17:49:00.7,1,Exceptional,"Voidwalk<br><br>Whenever Wills-o’-the-Wisp are attacked, they may teleport to another nearby void or location to evade the attack.",1,F,Fire,Exceptional Spirits of fascination and folly,Spell,Minion,7.01,10.0,12.0,9.03,,Foil,1,Spirit,,1,
522917,Bottomless Pit,Bottomless Pit,https://tcgplayer-cdn.tcgplayer.com/product/522917_200w.jpg,77,23336,https://cpt.tcgcsv.com/mbc6,2024-10-03T17:49:00.87,1,Elite,"Whenever a non-Airborne minion enters this site, kill it.",,,,An Elite Site of depth and despair,Site,Site,0.7,1.25,2.5,0.87,,Normal,,,,,
522918,Bottomless Pit (Foil),Bottomless Pit Foil,https://tcgplayer-cdn.tcgplayer.com/product/522918_200w.jpg,77,23336,https://cpt.tcgcsv.com/nbc6,2024-10-03T17:49:01.067,1,Elite,"Whenever a non-Airborne minion enters this site, kill it.",,,,An Elite Site of depth and despair,Site,Site,16.0,17.25,22.0,17.27,,Foil,,,,,
522919,Wind Sylph,Wind Sylph,https://tcgplayer-cdn.tcgplayer.com/product/522919_200w.jpg,77,23336,https://cpt.tcgcsv.com/pbc6,2024-10-03T17:49:01.203,1,Exceptional,"Airborne, Air Spellcaster<br><br>After Wind Sylph casts a Magic spell, she may push a unit here one step.",,AA,Air,An Exceptional Spirit of capricious casting,Spell,Minion,0.12,0.2,0.79,0.17,,Normal,1,Spirit,,1,
522920,Aramos Mercenaries,Aramos Mercenaries,https://tcgplayer-cdn.tcgplayer.com/product/522920_200w.jpg,77,23336,https://cpt.tcgcsv.com/qbc6,2024-10-03T17:49:01.313,1,Ordinary,You may discard a random card rather than pay this spell's mana cost.,3,FF,Fire,Ordinary Mortals fight for a price,Spell,Minion,0.02,0.15,0.79,0.06,,Normal,3,Mortal,The purse has enticements unknown to virtue.,3,
522921,Shrink,Shrink,https://tcgplayer-cdn.tcgplayer.com/product/522921_200w.jpg,77,23336,https://cpt.tcgcsv.com/rbc6,2024-10-03T17:49:01.453,1,Exceptional,Set the base power of target nearby unit to 0 until your next turn.,1,W,Water,Exceptional Magic of brief diminution,Spell,Magic,0.1,0.23,0.79,0.19,,Normal,,,,,
522922,Wind Sylph (Foil),Wind Sylph Foil,https://tcgplayer-cdn.tcgplayer.com/product/522922_200w.jpg,77,23336,https://cpt.tcgcsv.com/sbc6,2024-10-03T17:49:01.593,1,Exceptional,"Airborne, Air Spellcaster<br><br>After Wind Sylph casts a Magic spell, she may push a unit here one step.",,AA,Air,An Exceptional Spirit of capricious casting,Spell,Minion,2.4,2.9,12.75,2.9,,Foil,1,Spirit,,1,
522923,Bridge Troll,Bridge Troll,https://tcgplayer-cdn.tcgplayer.com/product/522923_200w.jpg,77,23336,https://cpt.tcgcsv.com/tbc6,2024-10-03T17:49:01.793,1,Exceptional,"Whenever an enemy attacks Bridge Troll, they must spend all of their remaining mana to give to you on your next turn.",4,W,Water,An Exceptional Troll accosts the incautious,Spell,Minion,0.08,0.2,0.79,0.12,,Normal,3,Troll,Oi! 'oo 's 'at trippin' o'er me bridge?,3,
522924,Aramos Mercenaries (Foil),Aramos Mercenaries Foil,https://tcgplayer-cdn.tcgplayer.com/product/522924_200w.jpg,77,23336,https://cpt.tcgcsv.com/vbc6,2024-10-03T17:49:01.973,1,Ordinary,You may discard a random card rather than pay this spell's mana cost.,3,FF,Fire,Ordinary Mortals fight for a price,Spell,Minion,1.47,1.61,12.54,1.52,,Foil,3,Mortal,The purse has enticements unknown to virtue.,3,
522925,Bridge Troll (Foil),Bridge Troll Foil,https://tcgplayer-cdn.tcgplayer.com/product/522925_200w.jpg,77,23336,https://cpt.tcgcsv.com/wbc6,2024-10-03T17:49:02.247,1,Exceptional,"Whenever an enemy attacks Bridge Troll, they must spend all of their remaining mana to give to you on your next turn.",4,W,Water,An Exceptional Troll accosts the incautious,Spell,Minion,1.8,2.74,6.49,2.48,,Foil,3,Troll,Oi! 'oo 's 'at trippin' o'er me bridge?,3,
522926,Windblast,Windblast,https://tcgplayer-cdn.tcgplayer.com/product/522926_200w.jpg,77,23336,https://cpt.tcgcsv.com/xbc6,2024-10-03T17:49:02.387,1,Exceptional,Push everything atop sites one step in a cardinal direction.,2,A,Air,Exceptional Magic of weighty weather,Spell,Magic,0.1,0.2,2.2,0.16,,Normal,,,,,
522927,Windblast (Foil),Windblast Foil,https://tcgplayer-cdn.tcgplayer.com/product/522927_200w.jpg,77,23336,https://cpt.tcgcsv.com/zbc6,2024-10-03T17:49:02.543,1,Exceptional,Push everything atop sites one step in a cardinal direction.,2,A,Air,Exceptional Magic of weighty weather,Spell,Magic,2.67,2.88,17.49,2.82,,Foil,,,,,
522929,Cave-In (Foil),Cave In Foil,https://tcgplayer-cdn.tcgplayer.com/product/522929_200w.jpg,77,23336,https://cpt.tcgcsv.com/Cbc6,2024-10-03T17:49:02.71,1,Exceptional,Burrow all minions and artifacts occupying target land site.,4,E,Earth,Exceptional Magic of falling prospects,Spell,Magic,2.75,3.5,5.5,3.46,,Foil,,,,,
522930,Shrink (Foil),Shrink Foil,https://tcgplayer-cdn.tcgplayer.com/product/522930_200w.jpg,77,23336,https://cpt.tcgcsv.com/Dbc6,2024-10-03T17:49:02.93,1,Exceptional,Set the base power of target nearby unit to 0 until your next turn.,1,W,Water,Exceptional Magic of brief diminution,Spell,Magic,2.0,3.15,14.66,2.73,,Foil,,,,,
522932,Arid Desert,Arid Desert,https://tcgplayer-cdn.tcgplayer.com/product/522932_200w.jpg,77,23336,https://cpt.tcgcsv.com/Gbc6,2024-10-03T17:49:03.07,1,Ordinary,Genesis —> Deal 1 damage to each minion atop target nearby site.,,F,Fire,An Ordinary Site of ruin,Site,Site,0.04,0.19,0.79,0.1,,Normal,,Desert,,,
522933,Cerberus in Chains,Cerberus in Chains,https://tcgplayer-cdn.tcgplayer.com/product/522933_200w.jpg,77,23336,https://cpt.tcgcsv.com/Hbc6,2024-10-03T17:49:03.187,1,Unique,Must be summoned to your location.<br><br>Cerberus in Chains automatically follows you and can't move itself away.,3,FF,Fire,A Unique Demon on a short leash,Spell,Minion,2.1,2.83,19.99,2.28,,Normal,5,Demon,,5,
522934,Siege Ballista,Siege Ballista,https://tcgplayer-cdn.tcgplayer.com/product/522934_200w.jpg,77,23336,https://cpt.tcgcsv.com/Jbc6,2024-10-03T17:49:03.313,1,Exceptional,Tap bearer and another ally here —> Deal 3 damage to target unit up to two steps away.,3,,,An Exceptional Weapon and engine of war,Spell,Artifact,0.08,0.19,0.5,0.12,,Normal,,Weapon,,,
522935,Cerberus in Chains (Foil),Cerberus in Chains Foil,https://tcgplayer-cdn.tcgplayer.com/product/522935_200w.jpg,77,23336,https://cpt.tcgcsv.com/Kbc6,2024-10-03T17:49:03.453,1,Unique,Must be summoned to your location.<br><br>Cerberus in Chains automatically follows you and can't move itself away.,3,FF,Fire,A Unique Demon on a short leash,Spell,Minion,19.01,20.47,35.0,20.47,,Foil,5,Demon,,5,
522936,Siege Ballista (Foil),Siege Ballista Foil,https://tcgplayer-cdn.tcgplayer.com/product/522936_200w.jpg,77,23336,https://cpt.tcgcsv.com/Lbc6,2024-10-03T17:49:03.563,1,Exceptional,Tap bearer and another ally here —> Deal 3 damage to target unit up to two steps away.,3,,,An Exceptional Weapon and engine of war,Spell,Artifact,1.68,1.99,5.0,1.85,,Foil,,Weapon,,,
522938,Brobdingnag Bullfrog,Brobdingnag Bullfrog,https://tcgplayer-cdn.tcgplayer.com/product/522938_200w.jpg,77,23336,https://cpt.tcgcsv.com/Nbc6,2024-10-03T17:49:03.667,1,Exceptional,Genesis —> Brobdingnag Bullfrog swallows another target minion here. He carries it disabled in his belly until he leaves the realm.,3,WW,Water,An Exceptional Beast with a giant appetite,Spell,Minion,0.1,0.2,0.79,0.14,,Normal,3,Beast,,3,
522939,Brobdingnag Bullfrog (Foil),Brobdingnag Bullfrog Foil,https://tcgplayer-cdn.tcgplayer.com/product/522939_200w.jpg,77,23336,https://cpt.tcgcsv.com/Pbc6,2024-10-03T17:49:03.777,1,Exceptional,Genesis —> Brobdingnag Bullfrog swallows another target minion here. He carries it disabled in his belly until he leaves the realm.,3,WW,Water,An Exceptional Beast with a giant appetite,Spell,Minion,1.03,2.29,5.55,1.63,,Foil,3,Beast,,3,
522940,Arid Desert (Foil),Arid Desert Foil,https://tcgplayer-cdn.tcgplayer.com/product/522940_200w.jpg,77,23336,https://cpt.tcgcsv.com/Qbc6,2024-10-03T17:49:03.903,1,Ordinary,Genesis —> Deal 1 damage to each minion atop target nearby site.,,F,Fire,An Ordinary Site of ruin,Site,Site,2.6,4.48,12.49,3.03,,Foil,,Desert,,,
522941,Silence,Silence,https://tcgplayer-cdn.tcgplayer.com/product/522941_200w.jpg,77,23336,https://cpt.tcgcsv.com/Rbc6,2024-10-03T17:49:04.067,1,Elite,Minions occupying affected sites lose all non-basic abilities.,3,WW,Water,An Elite Aura of simpler times,Spell,Aura,0.46,0.66,2.69,0.64,,Normal,,,,,
522942,Windmill,Windmill,https://tcgplayer-cdn.tcgplayer.com/product/522942_200w.jpg,77,23336,https://cpt.tcgcsv.com/Sbc6,2024-10-03T17:49:04.25,1,Exceptional,,,AE,Air;Earth,An Exceptional Site of Earth and Air,Site,Site,1.24,1.63,4.99,1.59,,Normal,,,,,
522944,Browse,Browse,https://tcgplayer-cdn.tcgplayer.com/product/522944_200w.jpg,77,23336,https://cpt.tcgcsv.com/Vbc6,2024-10-03T17:49:04.407,1,Unique,Look at your next seven spells. Put one in your hand and the rest on the bottom of your spellbook in any order.,1,AAA,Air,Unique Magic to probe the possible,Spell,Magic,18.0,19.99,49.99,19.27,,Normal,,,,,
522945,Windmill (Foil),Windmill Foil,https://tcgplayer-cdn.tcgplayer.com/product/522945_200w.jpg,77,23336,https://cpt.tcgcsv.com/Wbc6,2024-10-03T17:49:04.577,1,Exceptional,,,AE,Air;Earth,An Exceptional Site of Earth and Air,Site,Site,20.5,29.13,114.0,29.79,,Foil,,,,,
522946,Browse (Foil),Browse Foil,https://tcgplayer-cdn.tcgplayer.com/product/522946_200w.jpg,77,23336,https://cpt.tcgcsv.com/Xbc6,2024-10-03T17:49:04.73,1,Unique,Look at your next seven spells. Put one in your hand and the rest on the bottom of your spellbook in any order.,1,AAA,Air,Unique Magic to probe the possible,Spell,Magic,88.78,90.0,100.0,85.16,,Foil,,,,,
522947,Silence (Foil),Silence Foil,https://tcgplayer-cdn.tcgplayer.com/product/522947_200w.jpg,77,23336,https://cpt.tcgcsv.com/Zbc6,2024-10-03T17:49:04.98,1,Elite,Minions occupying affected sites lose all non-basic abilities.,3,WW,Water,An Elite Aura of simpler times,Spell,Aura,4.75,7.5,49.99,5.57,,Foil,,,,,
522949,Wings of Invention,Wings of Invention,https://tcgplayer-cdn.tcgplayer.com/product/522949_200w.jpg,77,23336,https://cpt.tcgcsv.com/_bc6,2024-10-03T17:49:05.12,1,Exceptional,"Bearer has Airborne and Movement +1, if it's a minion.",2,,,An Exceptional Device of aerial ingenuity,Spell,Artifact,0.1,0.2,0.55,0.12,,Normal,,Device,,,
522950,Wings of Invention (Foil),Wings of Invention Foil,https://tcgplayer-cdn.tcgplayer.com/product/522950_200w.jpg,77,23336,https://cpt.tcgcsv.com/0cc6,2024-10-03T17:49:05.287,1,Exceptional,"Bearer has Airborne and Movement +1, if it's a minion.",2,,,An Exceptional Device of aerial ingenuity,Spell,Artifact,1.74,2.0,35.0,1.87,,Foil,,Device,,,
522951,Bull Demons of Adum,Bull Demons of Adum,https://tcgplayer-cdn.tcgplayer.com/product/522951_200w.jpg,77,23336,https://cpt.tcgcsv.com/2cc6,2024-10-03T17:49:05.46,1,Elite,"Tap —> Move three steps in a cardinal direction. When Bull Demons of Adum enter each location, they strike each untapped unit there.",5,FF,Fire,Elite Demons run amok,Spell,Minion,0.19,0.45,4.29,0.39,,Normal,5,Demon,"“A bull won’t charge a sleeping man. Go to bed, child.”",5,
522952,Bull Demons of Adum (Foil),Bull Demons of Adum Foil,https://tcgplayer-cdn.tcgplayer.com/product/522952_200w.jpg,77,23336,https://cpt.tcgcsv.com/3cc6,2024-10-03T17:49:05.567,1,Elite,"Tap —> Move three steps in a cardinal direction. When Bull Demons of Adum enter each location, they strike each untapped unit there.",5,FF,Fire,Elite Demons run amok,Spell,Minion,3.89,4.95,7.99,3.89,,Foil,5,Demon,"“A bull won’t charge a sleeping man. Go to bed, child.”",5,
522953,Chains of Prometheus,Chains of Prometheus,https://tcgplayer-cdn.tcgplayer.com/product/522953_200w.jpg,77,23336,https://cpt.tcgcsv.com/5cc6,2024-10-03T17:49:05.777,1,Elite,"Whenever a player draws a card, that player taps their strongest untapped minion.",4,,,An Elite Monument to the arrogance of man,Spell,Artifact,0.4,0.58,2.0,0.55,,Normal,,Monument,"“Be sure of this, O young ambition, all mortal greatness is but disease.” — Herman Melville",,
522954,Chain Lightning,Chain Lightning,https://tcgplayer-cdn.tcgplayer.com/product/522954_200w.jpg,77,23336,https://cpt.tcgcsv.com/6cc6,2024-10-03T17:49:06.043,1,Exceptional,"Deal 2 damage to target unit nearby. Any number of times, you may spend (2) to additionally target a new unit nearby the previous one.",2,AA,Air,Exceptional Magic of arcing current,Spell,Magic,0.1,0.2,0.79,0.14,,Normal,,,,,
522955,Silver Valkyries,Silver Valkyries,https://tcgplayer-cdn.tcgplayer.com/product/522955_200w.jpg,77,23336,https://cpt.tcgcsv.com/7cc6,2024-10-03T17:49:06.16,1,Elite,"Airborne<br><br>At the end of your turn, untap all allies here.",6,EE,Earth,Elite Angels hold constant vigil,Spell,Minion,0.37,0.5,2.0,0.42,,Normal,4,Angel,,4,
522956,Chain Lightning (Foil),Chain Lightning Foil,https://tcgplayer-cdn.tcgplayer.com/product/522956_200w.jpg,77,23336,https://cpt.tcgcsv.com/8cc6,2024-10-03T17:49:06.297,1,Exceptional,"Deal 2 damage to target unit nearby. Any number of times, you may spend (2) to additionally target a new unit nearby the previous one.",2,AA,Air,Exceptional Magic of arcing current,Spell,Magic,2.3,3.01,12.45,2.62,,Foil,,,,,
522957,Silver Valkyries (Foil),Silver Valkyries Foil,https://tcgplayer-cdn.tcgplayer.com/product/522957_200w.jpg,77,23336,https://cpt.tcgcsv.com/9cc6,2024-10-03T17:49:06.413,1,Elite,"Airborne<br><br>At the end of your turn, untap all allies here.",6,EE,Earth,Elite Angels hold constant vigil,Spell,Minion,5.45,6.25,10.74,6.17,,Foil,4,Angel,,4,
522961,Simple Village,Simple Village,https://tcgplayer-cdn.tcgplayer.com/product/522961_200w.jpg,77,23336,https://cpt.tcgcsv.com/fcc6,2024-10-03T17:49:06.54,1,Ordinary,Genesis —> You may pay (1) to summon a Foot Soldier token here.,,E,Earth,An Ordinary Site of fecundity,Site,Site,0.05,0.19,0.79,0.09,,Normal,,Village,,,
522962,Simple Village (Foil),Simple Village Foil,https://tcgplayer-cdn.tcgplayer.com/product/522962_200w.jpg,77,23336,https://cpt.tcgcsv.com/gcc6,2024-10-03T17:49:06.653,1,Ordinary,Genesis —> You may pay (1) to summon a Foot Soldier token here.,,E,Earth,An Ordinary Site of fecundity,Site,Site,1.34,2.5,12.9,1.52,,Foil,,Village,,,
522963,Swan Maidens,Swan Maidens,https://tcgplayer-cdn.tcgplayer.com/product/522963_200w.jpg,77,23336,https://cpt.tcgcsv.com/hcc6,2024-10-03T17:49:06.793,1,Ordinary,"Airborne, Submerge",2,W,Water,Ordinary Mortals of eerie grace,Spell,Minion,0.02,0.15,0.5,0.05,,Normal,2,Mortal,"Before woman was, the water awaited her.",2,
522964,Swan Maidens (Foil),Swan Maidens Foil,https://tcgplayer-cdn.tcgplayer.com/product/522964_200w.jpg,77,23336,https://cpt.tcgcsv.com/jcc6,2024-10-03T17:49:06.997,1,Ordinary,"Airborne, Submerge",2,W,Water,Ordinary Mortals of eerie grace,Spell,Minion,0.95,1.47,2.99,1.43,,Foil,2,Mortal,"Before woman was, the water awaited her.",2,
522966,Crave Golem,Crave Golem,https://tcgplayer-cdn.tcgplayer.com/product/522966_200w.jpg,77,23336,https://cpt.tcgcsv.com/lcc6,2024-10-03T17:49:07.19,1,Exceptional,"At the start of each player's turn, Crave Golem attacks a random minion within its range of motion, or takes a step toward the closest minion if it can't.",4,,,An Exceptional Automaton of insatiable hunger,Spell,Artifact,0.08,0.2,2.97,0.15,,Normal,3,Automaton,"As enmity gave way to amity, we soon found we'd created far worse than a monster: a machine.",3,
522967,Swiven Scout,Swiven Scout,https://tcgplayer-cdn.tcgplayer.com/product/522967_200w.jpg,77,23336,https://cpt.tcgcsv.com/mcc6,2024-10-03T17:49:07.423,1,Exceptional,Movement +1<br><br>Enemy Avatars within Swiven Scout's range of motion play with their hands revealed.,2,F,Fire,An Exceptional Mortal keeps her distance,Spell,Minion,0.1,0.2,0.79,0.14,,Normal,2,Mortal,"""""""Know thine enemy and know thyself, and feel not the awe of a hundred battles.""""
— Sun Tzu""",2,
522968,Crave Golem (Foil),Crave Golem Foil,https://tcgplayer-cdn.tcgplayer.com/product/522968_200w.jpg,77,23336,https://cpt.tcgcsv.com/ncc6,2024-10-03T17:49:07.563,1,Exceptional,"At the start of each player's turn, Crave Golem attacks a random minion within its range of motion, or takes a step toward the closest minion if it can't.",4,,,An Exceptional Automaton of insatiable hunger,Spell,Artifact,4.18,8.0,14.95,6.52,,Foil,3,Automaton,"As enmity gave way to amity, we soon found we'd created far worse than a monster: a machine.",3,
522969,Swiven Scout (Foil),Swiven Scout Foil,https://tcgplayer-cdn.tcgplayer.com/product/522969_200w.jpg,77,23336,https://cpt.tcgcsv.com/pcc6,2024-10-03T17:49:07.73,1,Exceptional,Movement +1<br><br>Enemy Avatars within Swiven Scout's range of motion play with their hands revealed.,2,F,Fire,An Exceptional Mortal keeps her distance,Spell,Minion,2.05,2.74,18.34,2.45,,Foil,2,Mortal,"""""""Know thine enemy and know thyself, and feel not the awe of a hundred battles.""""
— Sun Tzu""",2,
522971,Tadpole Pool,Tadpole Pool,https://tcgplayer-cdn.tcgplayer.com/product/522971_200w.jpg,77,23336,https://cpt.tcgcsv.com/rcc6,2024-10-03T17:49:07.903,1,Unique,(W)(W)(W) — Genesis —> Summon three submerged Frog tokens here.,,W,Water,A Unique Site and nursery for nuisance,Site,Site,4.66,6.21,44.99,5.46,,Normal,,,"""""""Know thine enemy and know thyself, and feel not the awe of a hundred battles.""""
— Sun Tzu""",,
522973,Critical Strike,Critical Strike,https://tcgplayer-cdn.tcgplayer.com/product/522973_200w.jpg,77,23336,https://cpt.tcgcsv.com/tcc6,2024-10-03T17:49:08.057,1,Ordinary,"The next time an ally strikes a unit this turn, it deals double damage.",2,F,Fire,Ordinary Magic to smite your enemy,Spell,Magic,0.02,0.15,0.5,0.05,,Normal,,,,,
